CODGEO;DEP;LIBGEO;Zonage en vigueur depuis le 5 septembre 2025;Reclassement 5 septembre 2025
21569;21;Saint-Romain;C;Non
21570;21;Sainte-Sabine;C;Non
21571;21;Saint-Sauveur;C;Non
21572;21;Saint-Seine-en-Bâche;C;Non
21573;21;Saint-Seine-l'Abbaye;C;Non
21574;21;Saint-Seine-sur-Vingeanne;C;Non
21575;21;Saint-Symphorien-sur-Saône;C;Non
21576;21;Saint-Thibault;C;Non
21577;21;Saint-Usage;C;Non
21578;21;Saint-Victor-sur-Ouche;C;Non
21579;21;Salives;C;Non
21580;21;Salmaise;C;Non
21581;21;Samerey;C;Non
21582;21;Santenay;C;Non
21583;21;Santosse;C;Non
21584;21;Saulieu;C;Non
21585;21;Saulon-la-Chapelle;C;Non
21586;21;Saulon-la-Rue;C;Non
21587;21;Saulx-le-Duc;C;Non
21588;21;Saussey;C;Non
21589;21;Saussy;C;Non
21590;21;Savigny-lès-Beaune;C;Non
21591;21;Savigny-le-Sec;C;Non
21592;21;Savigny-sous-Mâlain;C;Non
21593;21;Savilly;C;Non
21594;21;Savoisy;C;Non
21595;21;Savolles;C;Non
21596;21;Savouges;C;Non
21597;21;Segrois;C;Non
21598;21;Seigny;C;Non
21599;21;Selongey;C;Non
21600;21;Semarey;C;Non
21601;21;Semezanges;C;Non
21602;21;Semond;C;Non
21603;21;Semur-en-Auxois;C;Non
21604;21;Senailly;C;Non
21605;21;Sennecey-lès-Dijon;B1;Non
21606;21;Ladoix-Serrigny;C;Non
21607;21;Seurre;C;Non
21608;21;Sincey-lès-Rouvray;C;Non
21609;21;Soirans;C;Non
21610;21;Soissons-sur-Nacey;C;Non
21611;21;Sombernon;C;Non
21612;21;Souhey;C;Non
21613;21;Soussey-sur-Brionne;C;Non
21614;21;Spoy;C;Non
21615;21;Sussey;C;Non
21616;21;Tailly;C;Non
21617;21;Talant;B1;Non
21618;21;Talmay;C;Non
21619;21;Tanay;C;Non
21620;21;Tarsul;C;Non
21622;21;Tart-le-Bas;C;Non
21623;21;Tart;C;Non
21624;21;Tellecey;C;Non
21625;21;Ternant;C;Non
21626;21;Terrefondrée;C;Non
21627;21;Thenissey;C;Non
21628;21;Thoires;C;Non
21629;21;Thoisy-la-Berchère;C;Non
21630;21;Thoisy-le-Désert;C;Non
21631;21;Thomirey;C;Non
21632;21;Thorey-en-Plaine;C;Non
21633;21;Thorey-sous-Charny;C;Non
21634;21;Thorey-sur-Ouche;C;Non
21635;21;Thoste;C;Non
21636;21;Thury;C;Non
21637;21;Tichey;C;Non
21638;21;Til-Châtel;C;Non
21639;21;Tillenay;C;Non
21640;21;Torcy-et-Pouligny;C;Non
21641;21;Touillon;C;Non
21642;21;Toutry;C;Non
21643;21;Tréclun;C;Non
21644;21;Trochères;C;Non
21645;21;Trouhans;C;Non
21646;21;Trouhaut;C;Non
21647;21;Trugny;C;Non
21648;21;Turcey;C;Non
21649;21;Uncey-le-Franc;C;Non
21650;21;Urcy;C;Non
21651;21;Val-Suzon;C;Non
21652;21;Vandenesse-en-Auxois;C;Non
21653;21;Vannaire;C;Non
21655;21;Vanvey;C;Non
21656;21;Varanges;C;Non
21657;21;Varois-et-Chaignot;C;Non
21659;21;Vaux-Saules;C;Non
21660;21;Veilly;C;Non
21661;21;Velars-sur-Ouche;C;Non
21662;21;Velogny;C;Non
21663;21;Venarey-les-Laumes;C;Non
21664;21;Verdonnet;C;Non
21665;21;Vernois-lès-Vesvres;C;Non
21666;21;Vernot;C;Non
21667;21;Véronnes;C;Non
21669;21;Verrey-sous-Drée;C;Non
21670;21;Verrey-sous-Salmaise;C;Non
21671;21;Vertault;C;Non
21672;21;Vesvres;C;Non
21673;21;Veuvey-sur-Ouche;C;Non
21674;21;Veuxhaulles-sur-Aube;C;Non
21675;21;Vianges;C;Non
21676;21;Vic-de-Chassenay;C;Non
21677;21;Vic-des-Prés;C;Non
21678;21;Vic-sous-Thil;C;Non
21679;21;Vieilmoulin;C;Non
21680;21;Vielverge;C;Non
21681;21;Vieux-Château;C;Non
21682;21;Viévigne;C;Non
21683;21;Viévy;C;Non
21684;21;Vignoles;C;Non
21685;21;Villaines-en-Duesmois;C;Non
21686;21;Villaines-les-Prévôtes;C;Non
21687;21;Villargoix;C;Non
21688;21;Villars-Fontaine;C;Non
21689;21;Villars-et-Villenotte;C;Non
21690;21;Villeberny;C;Non
21691;21;Villebichot;C;Non
21692;21;Villecomte;C;Non
21693;21;Villedieu;C;Non
21694;21;Villeferry;C;Non
21695;21;La Villeneuve-les-Convers;C;Non
21696;21;Villeneuve-sous-Charigny;C;Non
21698;21;Villers-la-Faye;C;Non
21699;21;Villers-les-Pots;C;Non
21700;21;Villers-Patras;C;Non
21701;21;Villers-Rotin;C;Non
21702;21;Villey-sur-Tille;C;Non
21703;21;Villiers-en-Morvan;C;Non
21704;21;Villiers-le-Duc;C;Non
21705;21;Villotte-Saint-Seine;C;Non
21706;21;Villotte-sur-Ource;C;Non
21707;21;Villy-en-Auxois;C;Non
21708;21;Villy-le-Moutier;C;Non
21709;21;Viserny;C;Non
21710;21;Vitteaux;C;Non
21711;21;Vix;C;Non
21712;21;Volnay;C;Non
21713;21;Vonges;C;Non
21714;21;Vosne-Romanée;C;Non
21715;21;Voudenay;C;Non
21716;21;Vougeot;C;Non
21717;21;Voulaines-les-Templiers;C;Non
22001;22;Allineuc;C;Non
22002;22;Andel;C;Non
22003;22;Aucaleuc;C;Non
22004;22;Bégard;C;Non
22005;22;Belle-Isle-en-Terre;C;Non
22006;22;Berhet;C;Non
22008;22;Bobital;C;Non
22009;22;Le Bodéo;C;Non
22011;22;Boqueho;C;Non
22012;22;La Bouillie;C;Non
22013;22;Bourbriac;C;Non
22014;22;Bourseul;C;Non
22015;22;Bréhand;C;Non
22016;22;Île-de-Bréhat;B1;Reclassement
22018;22;Brélidy;C;Non
22019;22;Bringolo;C;Non
22020;22;Broons;C;Non
22021;22;Brusvily;C;Non
22023;22;Bulat-Pestivien;C;Non
22024;22;Calanhel;C;Non
22025;22;Callac;C;Non
22026;22;Calorguen;C;Non
22028;22;Camlez;C;Non
22029;22;Canihuel;C;Non
22030;22;Caouënnec-Lanvézéac;C;Non
22031;22;Carnoët;C;Non
22032;22;Caulnes;C;Non
22033;22;Caurel;C;Non
22034;22;Cavan;C;Non
22035;22;Les Champs-Géraux;C;Non
22036;22;La Chapelle-Blanche;C;Non
22037;22;La Chapelle-Neuve;C;Non
22039;22;La Chèze;C;Non
22040;22;Coadout;C;Non
22041;22;Coatascorn;C;Non
22042;22;Coatréven;C;Non
22044;22;Coëtmieux;C;Non
22045;22;Cohiniac;C;Non
22046;22;Le Mené;C;Non
22047;22;Corlay;C;Non
22048;22;Corseul;C;Non
22049;22;Créhen;C;Non
22050;22;Dinan;B1;Non
22052;22;Duault;C;Non
22053;22;Éréac;C;Non
22054;22;Erquy;B2;Reclassement
22055;22;Binic-Étables-sur-Mer;B1;Reclassement
22056;22;Évran;C;Non
22057;22;Le Faouët;C;Non
22059;22;Le Fœil;C;Non
22060;22;Gausson;C;Non
22061;22;Glomel;C;Non
22062;22;Gomené;C;Non
22063;22;Gommenec'h;C;Non
22064;22;Gouarec;C;Non
22065;22;Goudelin;C;Non
22067;22;Grâces;C;Non
22068;22;Grâce-Uzel;C;Non
22069;22;Guenroc;C;Non
22070;22;Guingamp;C;Non
22071;22;Guitté;C;Non
22072;22;Gurunhuel;C;Non
22073;22;La Harmoye;C;Non
22074;22;Le Haut-Corlay;C;Non
22075;22;Hémonstoir;C;Non
22076;22;Hénanbihen;C;Non
22077;22;Hénansal;C;Non
22079;22;Hénon;C;Non
22081;22;Hillion;B2;Non
22082;22;Le Hinglé;C;Non
22083;22;Illifaut;C;Non
22084;22;Jugon-les-Lacs;C;Non
22085;22;Kerbors;C;Non
22086;22;Kerfot;C;Non
22087;22;Kergrist-Moëlou;C;Non
22088;22;Kerien;C;Non
22090;22;Kermaria-Sulard;B2;Non
22091;22;Kermoroc'h;C;Non
22092;22;Kerpert;C;Non
22093;22;Lamballe-Armor;B1;Non
22094;22;Lancieux;B1;Non
22095;22;Landebaëron;C;Non
22096;22;Landébia;C;Non
22097;22;La Landec;C;Non
22098;22;Landéhen;C;Non
22099;22;Lanfains;C;Non
22101;22;Langoat;C;Non
22103;22;Langrolay-sur-Rance;C;Non
22104;22;Languédias;C;Non
22105;22;Languenan;C;Non
22106;22;Langueux;B1;Reclassement
22107;22;Bon Repos sur Blavet;C;Non
22108;22;Lanleff;C;Non
22109;22;Lanloup;C;Non
22110;22;Lanmérin;C;Non
22111;22;Lanmodez;C;Non
22112;22;Lannebert;C;Non
22113;22;Lannion;B2;Non
22114;22;Lanrelas;C;Non
22115;22;Lanrivain;C;Non
22116;22;Lanrodec;C;Non
22117;22;Lantic;C;Non
22118;22;Lanvallay;B1;Reclassement
22119;22;Lanvellec;C;Non
22121;22;Lanvollon;C;Non
22122;22;Laurenan;C;Non
22124;22;Lescouët-Gouarec;C;Non
22126;22;Le Leslay;C;Non
22127;22;Lézardrieux;C;Non
22128;22;Locarn;C;Non
22129;22;Loc-Envel;C;Non
22131;22;Loguivy-Plougras;C;Non
22132;22;Lohuec;C;Non
22133;22;Loscouët-sur-Meu;C;Non
22134;22;Louannec;B2;Non
22135;22;Louargat;C;Non
22136;22;Loudéac;C;Non
22137;22;Maël-Carhaix;C;Non
22138;22;Maël-Pestivien;C;Non
22139;22;Magoar;C;Non
22140;22;La Malhoure;C;Non
22141;22;Mantallot;C;Non
22143;22;Matignon;C;Non
22144;22;La Méaugon;B2;Non
22145;22;Mégrit;C;Non
22146;22;Mellionnec;C;Non
22147;22;Merdrignac;C;Non
22148;22;Mérillac;C;Non
22149;22;Merléac;C;Non
22150;22;Le Merzer;C;Non
22152;22;Minihy-Tréguier;C;Non
22153;22;Moncontour;C;Non
22155;22;La Motte;C;Non
22156;22;Moustéru;C;Non
22157;22;Le Moustoir;C;Non
22158;22;Guerlédan;C;Non
22160;22;Noyal;C;Non
22161;22;Pabu;C;Non
22162;22;Paimpol;B1;Non
22163;22;Paule;C;Non
22164;22;Pédernec;C;Non
22165;22;Penguily;C;Non
22166;22;Penvénan;B2;Non
22168;22;Perros-Guirec;B1;Non
22169;22;Peumerit-Quintin;C;Non
22170;22;Plaine-Haute;C;Non
22171;22;Plaintel;C;Non
22172;22;Plancoët;C;Non
22174;22;Pléboulle;C;Non
22175;22;Plédéliac;C;Non
22176;22;Plédran;B2;Non
22177;22;Pléguien;C;Non
22178;22;Pléhédel;C;Non
22179;22;Fréhel;C;Non
22180;22;Plélan-le-Petit;C;Non
22181;22;Plélauff;C;Non
22182;22;Plélo;C;Non
22183;22;Plémet;C;Non
22184;22;Plémy;C;Non
22185;22;Plénée-Jugon;C;Non
22186;22;Pléneuf-Val-André;B1;Non
22187;22;Plérin;B1;Non
22188;22;Plerneuf;C;Non
22189;22;Plésidy;C;Non
22190;22;Pleslin-Trigavou;C;Non
22193;22;Plestan;C;Non
22194;22;Plestin-les-Grèves;B2;Non
22195;22;Pleubian;C;Non
22196;22;Pleudaniel;C;Non
22197;22;Pleudihen-sur-Rance;C;Non
22198;22;Pleumeur-Bodou;B2;Non
22199;22;Pleumeur-Gautier;C;Non
22201;22;Plévenon;C;Non
22202;22;Plévin;C;Non
22203;22;Plœuc-L'Hermitage;C;Non
22204;22;Ploëzal;C;Non
22205;22;Plorec-sur-Arguenon;C;Non
22206;22;Châtelaudren-Plouagat;C;Non
22207;22;Plouaret;C;Non
22208;22;Plouasne;C;Non
22209;22;Beaussais-sur-Mer;B2;Non
22210;22;Ploubazlanec;C;Non
22211;22;Ploubezre;B2;Non
22212;22;Plouëc-du-Trieux;C;Non
22213;22;Plouër-sur-Rance;B2;Reclassement
22214;22;Plouézec;C;Non
22215;22;Ploufragan;B2;Non
22216;22;Plougonver;C;Non
22217;22;Plougras;C;Non
22218;22;Plougrescant;C;Non
22219;22;Plouguenast-Langast;C;Non
22220;22;Plouguernével;C;Non
22221;22;Plouguiel;C;Non
22222;22;Plouha;C;Non
22223;22;Plouisy;C;Non
22224;22;Ploulec'h;B2;Non
22225;22;Ploumagoar;C;Non
22226;22;Ploumilliau;B2;Non
22227;22;Plounérin;C;Non
22228;22;Plounévez-Moëdec;C;Non
22229;22;Plounévez-Quintin;C;Non
22231;22;Plourac'h;C;Non
22232;22;Plourhan;C;Non
22233;22;Plourivo;C;Non
22234;22;Plouvara;C;Non
22235;22;Plouzélambre;B2;Non
22236;22;Pludual;C;Non
22237;22;Val-d’Arguenon;C;Non
22238;22;Plufur;B2;Non
22239;22;Plumaudan;C;Non
22240;22;Plumaugat;C;Non
22241;22;Plumieux;C;Non
22242;22;Plurien;C;Non
22243;22;Plusquellec;C;Non
22244;22;Plussulien;C;Non
22245;22;Pluzunet;C;Non
22246;22;Pommeret;C;Non
22248;22;Pommerit-le-Vicomte;C;Non
22249;22;Pont-Melvez;C;Non
22250;22;Pontrieux;C;Non
22251;22;Pordic;B2;Non
22254;22;Prat;C;Non
22255;22;La Prénessaye;C;Non
22256;22;Quemper-Guézennec;C;Non
22257;22;Quemperven;C;Non
22258;22;Quessoy;C;Non
22259;22;Quévert;C;Non
22260;22;Le Quillio;C;Non
22261;22;Quintenic;C;Non
22262;22;Quintin;C;Non
22263;22;Le Quiou;C;Non
22264;22;La Roche-Jaudy;C;Non
22265;22;Rospez;B2;Non
22266;22;Rostrenen;C;Non
22267;22;Rouillac;C;Non
22268;22;Ruca;C;Non
22269;22;Runan;C;Non
22271;22;Saint-Adrien;C;Non
22272;22;Saint-Agathon;C;Non
22273;22;Saint-Alban;C;Non
22274;22;Saint-André-des-Eaux;C;Non
22275;22;Saint-Barnabé;C;Non
22276;22;Saint-Bihy;C;Non
22277;22;Saint-Brandan;C;Non
22278;22;Saint-Brieuc;B1;Non
22279;22;Saint-Caradec;C;Non
22280;22;Saint-Carné;C;Non
22281;22;Saint-Carreuc;C;Non
22282;22;Saint-Cast-le-Guildo;C;Non
22283;22;Saint-Clet;C;Non
22284;22;Saint-Connan;C;Non
22285;22;Saint-Connec;C;Non
22286;22;Saint-Denoual;C;Non
22287;22;Saint-Donan;B2;Non
22288;22;Saint-Étienne-du-Gué-de-l'Isle;C;Non
22289;22;Saint-Fiacre;C;Non
22291;22;Saint-Gildas;C;Non
22293;22;Saint-Gilles-les-Bois;C;Non
22294;22;Saint-Gilles-Pligeaux;C;Non
22295;22;Saint-Gilles-Vieux-Marché;C;Non
22296;22;Saint-Glen;C;Non
22299;22;Saint-Hélen;C;Non
22300;22;Saint-Hervé;C;Non
22302;22;Saint-Jacut-de-la-Mer;C;Non
22304;22;Saint-Jean-Kerdaniel;C;Non
22305;22;Saint-Jouan-de-l'Isle;C;Non
22306;22;Saint-Judoce;C;Non
22307;22;Saint-Julien;B2;Non
22308;22;Saint-Juvat;C;Non
22310;22;Saint-Laurent;C;Non
22311;22;Saint-Lormel;C;Non
22312;22;Saint-Maden;C;Non
22313;22;Saint-Martin-des-Prés;C;Non
22314;22;Saint-Maudan;C;Non
22315;22;Saint-Maudez;C;Non
22316;22;Saint-Mayeux;C;Non
22317;22;Saint-Méloir-des-Bois;C;Non
22318;22;Saint-Michel-de-Plélan;C;Non
22319;22;Saint-Michel-en-Grève;B2;Non
22320;22;Saint-Nicodème;C;Non
22321;22;Saint-Nicolas-du-Pélem;C;Non
22322;22;Saint-Péver;C;Non
22323;22;Saint-Pôtan;C;Non
22324;22;Saint-Quay-Perros;B2;Non
22325;22;Saint-Quay-Portrieux;B1;Non
22326;22;Saint-Rieul;C;Non
22327;22;Saint-Samson-sur-Rance;C;Non
22328;22;Saint-Servais;C;Non
22330;22;Saint-Thélo;C;Non
22331;22;Sainte-Tréphine;C;Non
22332;22;Saint-Trimoël;C;Non
22333;22;Saint-Vran;C;Non
22334;22;Saint-Igeaux;C;Non
22335;22;Senven-Léhart;C;Non
22337;22;Sévignac;C;Non
22338;22;Squiffiec;C;Non
22339;22;Taden;B2;Non
22340;22;Tonquédec;C;Non
22341;22;Tramain;C;Non
22342;22;Trébédan;C;Non
22343;22;Trébeurden;B2;Non
22344;22;Trébrivan;C;Non
22345;22;Trébry;C;Non
22346;22;Trédaniel;C;Non
22347;22;Trédarzec;C;Non
22348;22;Trédias;C;Non
22349;22;Trédrez-Locquémeau;B2;Non
22350;22;Tréduder;B2;Non
22351;22;Treffrin;C;Non
22352;22;Tréfumel;C;Non
22353;22;Trégastel;B2;Non
22354;22;Tréglamus;C;Non
22356;22;Trégomeur;C;Non
22358;22;Trégonneau;C;Non
22359;22;Trégrom;C;Non
22360;22;Trégueux;B1;Reclassement
22361;22;Tréguidel;C;Non
22362;22;Tréguier;C;Non
22363;22;Trélévern;B2;Non
22364;22;Trélivan;C;Non
22365;22;Trémargat;C;Non
22366;22;Trémel;B2;Non
22368;22;Tréméreuc;C;Non
22369;22;Trémeur;C;Non
22370;22;Tréméven;C;Non
22371;22;Trémorel;C;Non
22372;22;Trémuson;B2;Non
22373;22;Tréogan;C;Non
22375;22;Tressignaux;C;Non
22376;22;Trévé;C;Non
22377;22;Tréveneuc;C;Non
22378;22;Trévérec;C;Non
22379;22;Trévou-Tréguignec;B2;Non
22380;22;Trévron;C;Non
22381;22;Trézény;C;Non
22383;22;Troguéry;C;Non
22384;22;Uzel;C;Non
22385;22;La Vicomté-sur-Rance;C;Non
22386;22;Le Vieux-Bourg;C;Non
22387;22;Le Vieux-Marché;C;Non
22388;22;Vildé-Guingalan;C;Non
22389;22;Yffiniac;B2;Non
22390;22;Yvias;C;Non
22391;22;Yvignac-la-Tour;C;Non
23001;23;Ahun;C;Non
23002;23;Ajain;C;Non
23003;23;Alleyrat;C;Non
23004;23;Anzême;C;Non
23005;23;Arfeuille-Châtain;C;Non
23006;23;Arrènes;C;Non
23007;23;Ars;C;Non
23008;23;Aubusson;C;Non
23009;23;Auge;C;Non
23010;23;Augères;C;Non
23011;23;Aulon;C;Non
23012;23;Auriat;C;Non
23013;23;Auzances;C;Non
23014;23;Azat-Châtenet;C;Non
23015;23;Azerables;C;Non
23016;23;Banize;C;Non
23017;23;Basville;C;Non
23018;23;Bazelat;C;Non
23019;23;Beissat;C;Non
23020;23;Bellegarde-en-Marche;C;Non
23021;23;Bénévent-l'Abbaye;C;Non
23022;23;Bétête;C;Non
23024;23;Blessac;C;Non
23025;23;Bonnat;C;Non
23026;23;Bord-Saint-Georges;C;Non
23027;23;Bosmoreau-les-Mines;C;Non
23028;23;Bosroger;C;Non
23029;23;Le Bourg-d'Hem;C;Non
23030;23;Bourganeuf;C;Non
23031;23;Boussac;C;Non
23032;23;Boussac-Bourg;C;Non
23033;23;La Brionne;C;Non
23034;23;Brousse;C;Non
23035;23;Budelière;C;Non
23036;23;Bussière-Dunoise;C;Non
23037;23;Bussière-Nouvelle;C;Non
23038;23;Bussière-Saint-Georges;C;Non
23039;23;La Celle-Dunoise;C;Non
23040;23;La Celle-sous-Gouzon;C;Non
23041;23;La Cellette;C;Non
23042;23;Ceyroux;C;Non
23043;23;Chamberaud;C;Non
23044;23;Chambon-Sainte-Croix;C;Non
23045;23;Chambon-sur-Voueize;C;Non
23046;23;Chambonchard;C;Non
23047;23;Chamborand;C;Non
23048;23;Champagnat;C;Non
23049;23;Champsanglard;C;Non
23050;23;La Chapelle-Baloue;C;Non
23051;23;La Chapelle-Saint-Martial;C;Non
23052;23;La Chapelle-Taillefert;C;Non
23053;23;Chard;C;Non
23054;23;Charron;C;Non
23055;23;Châtelard;C;Non
23056;23;Châtelus-le-Marcheix;C;Non
23057;23;Châtelus-Malvaleix;C;Non
23058;23;Le Chauchet;C;Non
23059;23;La Chaussade;C;Non
23060;23;Chavanat;C;Non
23061;23;Chénérailles;C;Non
23062;23;Chéniers;C;Non
23063;23;Clairavaux;C;Non
23064;23;Clugnat;C;Non
23065;23;Colondannes;C;Non
23066;23;Le Compas;C;Non
23067;23;La Courtine;C;Non
23068;23;Cressat;C;Non
23069;23;Crocq;C;Non
23070;23;Crozant;C;Non
23071;23;Croze;C;Non
23072;23;Domeyrot;C;Non
23073;23;Dontreix;C;Non
23074;23;Le Donzeil;C;Non
23075;23;Dun-le-Palestel;C;Non
23076;23;Évaux-les-Bains;C;Non
23077;23;Faux-la-Montagne;C;Non
23078;23;Faux-Mazuras;C;Non
23079;23;Felletin;C;Non
23080;23;Féniers;C;Non
23081;23;Flayat;C;Non
23082;23;Fleurat;C;Non
23083;23;Fontanières;C;Non
23084;23;La Forêt-du-Temple;C;Non
23086;23;Fransèches;C;Non
23087;23;Fresselines;C;Non
23088;23;Gartempe;C;Non
23089;23;Genouillac;C;Non
23090;23;Gentioux-Pigerolles;C;Non
23091;23;Gioux;C;Non
23092;23;Glénic;C;Non
23093;23;Gouzon;C;Non
23095;23;Le Grand-Bourg;C;Non
23096;23;Guéret;C;Non
23097;23;Issoudun-Létrieix;C;Non
23098;23;Jalesches;C;Non
23099;23;Janaillat;C;Non
23100;23;Jarnages;C;Non
23101;23;Jouillat;C;Non
23102;23;Ladapeyre;C;Non
23103;23;Lafat;C;Non
23104;23;Lavaufranche;C;Non
23105;23;Lavaveix-les-Mines;C;Non
23106;23;Lépaud;C;Non
23107;23;Lépinas;C;Non
23108;23;Leyrat;C;Non
23109;23;Linard-Malval;C;Non
23110;23;Lioux-les-Monges;C;Non
23111;23;Lizières;C;Non
23112;23;Lourdoueix-Saint-Pierre;C;Non
23113;23;Lupersat;C;Non
23114;23;Lussat;C;Non
23115;23;Magnat-l'Étrange;C;Non
23116;23;Mainsat;C;Non
23117;23;Maison-Feyne;C;Non
23118;23;Maisonnisses;C;Non
23119;23;Malleret;C;Non
23120;23;Malleret-Boussac;C;Non
23122;23;Mansat-la-Courrière;C;Non
23123;23;Les Mars;C;Non
23124;23;Marsac;C;Non
23125;23;Le Mas-d'Artige;C;Non
23127;23;Mautes;C;Non
23128;23;Mazeirat;C;Non
23129;23;La Mazière-aux-Bons-Hommes;C;Non
23130;23;Méasnes;C;Non
23131;23;Mérinchal;C;Non
23132;23;Montaigut-le-Blanc;C;Non
23133;23;Montboucher;C;Non
23134;23;Le Monteil-au-Vicomte;C;Non
23136;23;Mortroux;C;Non
23137;23;Mourioux-Vieilleville;C;Non
23138;23;Moutier-d'Ahun;C;Non
23139;23;Moutier-Malcard;C;Non
23140;23;Moutier-Rozeille;C;Non
23141;23;Naillat;C;Non
23142;23;Néoux;C;Non
23143;23;Noth;C;Non
23144;23;La Nouaille;C;Non
23145;23;Nouhant;C;Non
23146;23;Nouzerines;C;Non
23147;23;Nouzerolles;C;Non
23148;23;Nouziers;C;Non
23149;23;Parsac;C;Non
23150;23;Peyrabout;C;Non
23151;23;Peyrat-la-Nonière;C;Non
23152;23;Pierrefitte;C;Non
23154;23;Pionnat;C;Non
23155;23;Pontarion;C;Non
23156;23;Pontcharraud;C;Non
23157;23;La Pouge;C;Non
23158;23;Poussanges;C;Non
23159;23;Puy-Malsignat;C;Non
23160;23;Reterre;C;Non
23162;23;Roches;C;Non
23164;23;Rougnat;C;Non
23165;23;Royère-de-Vassivière;C;Non
23166;23;Sagnat;C;Non
23167;23;Sannat;C;Non
23168;23;Sardent;C;Non
23169;23;La Saunière;C;Non
23170;23;Savennes;C;Non
23171;23;Sermur;C;Non
23172;23;La Serre-Bussière-Vieille;C;Non
23173;23;Soubrebost;C;Non
23174;23;Soumans;C;Non
23175;23;Sous-Parsat;C;Non
23176;23;La Souterraine;C;Non
23177;23;Saint-Agnant-de-Versillat;C;Non
23178;23;Saint-Agnant-près-Crocq;C;Non
23179;23;Saint-Alpinien;C;Non
23180;23;Saint-Amand;C;Non
23181;23;Saint-Amand-Jartoudeix;C;Non
23182;23;Saint-Avit-de-Tardes;C;Non
23183;23;Saint-Avit-le-Pauvre;C;Non
23184;23;Saint-Bard;C;Non
23185;23;Saint-Chabrais;C;Non
23186;23;Saint-Christophe;C;Non
23187;23;Saint-Dizier-la-Tour;C;Non
23188;23;Saint-Dizier-les-Domaines;C;Non
23189;23;Saint-Dizier-Masbaraud;C;Non
23190;23;Saint-Domet;C;Non
23191;23;Saint-Éloi;C;Non
23192;23;Fursac;C;Non
23193;23;Sainte-Feyre;C;Non
23194;23;Sainte-Feyre-la-Montagne;C;Non
23195;23;Saint-Fiel;C;Non
23196;23;Saint-Frion;C;Non
23197;23;Saint-Georges-la-Pouge;C;Non
23198;23;Saint-Georges-Nigremont;C;Non
23199;23;Saint-Germain-Beaupré;C;Non
23200;23;Saint-Goussaud;C;Non
23201;23;Saint-Hilaire-la-Plaine;C;Non
23202;23;Saint-Hilaire-le-Château;C;Non
23203;23;Saint-Julien-la-Genête;C;Non
23204;23;Saint-Julien-le-Châtel;C;Non
23205;23;Saint-Junien-la-Bregère;C;Non
23206;23;Saint-Laurent;C;Non
23207;23;Saint-Léger-Bridereix;C;Non
23208;23;Saint-Léger-le-Guérétois;C;Non
23209;23;Saint-Loup;C;Non
23210;23;Saint-Maixant;C;Non
23211;23;Saint-Marc-à-Frongier;C;Non
23212;23;Saint-Marc-à-Loubaud;C;Non
23213;23;Saint-Marien;C;Non
23214;23;Saint-Martial-le-Mont;C;Non
23215;23;Saint-Martial-le-Vieux;C;Non
23216;23;Saint-Martin-Château;C;Non
23217;23;Saint-Martin-Sainte-Catherine;C;Non
23218;23;Saint-Maurice-près-Crocq;C;Non
23219;23;Saint-Maurice-la-Souterraine;C;Non
23220;23;Saint-Médard-la-Rochette;C;Non
23221;23;Saint-Merd-la-Breuille;C;Non
23222;23;Saint-Michel-de-Veisse;C;Non
23223;23;Saint-Moreil;C;Non
23224;23;Saint-Oradoux-de-Chirouze;C;Non
23225;23;Saint-Oradoux-près-Crocq;C;Non
23226;23;Saint-Pardoux-d'Arnet;C;Non
23227;23;Saint-Pardoux-Morterolles;C;Non
23228;23;Saint-Pardoux-le-Neuf;C;Non
23229;23;Saint-Pardoux-les-Cards;C;Non
23230;23;Saint-Pierre-Chérignat;C;Non
23232;23;Saint-Pierre-Bellevue;C;Non
23233;23;Saint-Pierre-le-Bost;C;Non
23234;23;Saint-Priest;C;Non
23235;23;Saint-Priest-la-Feuille;C;Non
23236;23;Saint-Priest-la-Plaine;C;Non
23237;23;Saint-Priest-Palus;C;Non
23238;23;Saint-Quentin-la-Chabanne;C;Non
23239;23;Saint-Sébastien;C;Non
23240;23;Saint-Silvain-Bas-le-Roc;C;Non
23241;23;Saint-Silvain-Bellegarde;C;Non
23242;23;Saint-Silvain-Montaigut;C;Non
23243;23;Saint-Silvain-sous-Toulx;C;Non
23244;23;Saint-Sulpice-le-Dunois;C;Non
23245;23;Saint-Sulpice-le-Guérétois;C;Non
23246;23;Saint-Sulpice-les-Champs;C;Non
23247;23;Saint-Vaury;C;Non
23248;23;Saint-Victor-en-Marche;C;Non
23249;23;Saint-Yrieix-la-Montagne;C;Non
23250;23;Saint-Yrieix-les-Bois;C;Non
23251;23;Tardes;C;Non
23252;23;Tercillat;C;Non
23253;23;Thauron;C;Non
23254;23;Toulx-Sainte-Croix;C;Non
23255;23;Trois-Fonds;C;Non
23257;23;Vallière;C;Non
23258;23;Vareilles;C;Non
23259;23;Verneiges;C;Non
23260;23;Vidaillat;C;Non
23261;23;Viersat;C;Non
23262;23;Vigeville;C;Non
23263;23;Villard;C;Non
23264;23;La Villedieu;C;Non
23265;23;La Villeneuve;C;Non
23266;23;La Villetelle;C;Non
24001;24;Abjat-sur-Bandiat;C;Non
24002;24;Agonac;C;Non
24004;24;Ajat;C;Non
24005;24;Alles-sur-Dordogne;C;Non
24006;24;Allas-les-Mines;C;Non
24007;24;Allemans;C;Non
24008;24;Angoisse;C;Non
24009;24;Anlhiac;C;Non
24010;24;Annesse-et-Beaulieu;C;Non
